0.0	5360
1.19388 5896
1.19888 6432
1.20388 7504
1.20888 8576
1.21388 9648
1.21888 10720
1.22388 11792
1.22888 12864
1.23388 13936
1.23888 15008
1.24388 16080
1.24888 17152
1.25388 17688
1.25888 18760
1.26388 19832
1.26888 20904
1.27388 21976
1.27888 23048
1.28388 24120
1.28888 25192
1.29388 26264
1.29888 27336
1.30388 28408
1.30888 28944
1.31388 30016
1.31888 31088
1.32388 32160
1.32888 33232
1.33388 34304
1.33888 35376
1.34388 36448
1.34888 37520
1.35388 38592
1.35888 39664
1.36388 40200
1.36888 41272
1.37388 42344
1.37888 43416
1.38388 44488
1.38888 45560
1.39388 46632
1.39888 47704
1.40388 48776
1.40888 49848
1.41388 50920
1.41888 51456
1.42388 52528
1.42888 53600
1.43388 54672
1.43888 55744
1.44388 56816
1.44888 57888
1.45388 58960
1.45888 60032
1.46388 61104
1.46888 62176
1.47388 62712
1.47888 63784
1.48388 64856
1.48888 65928
1.49388 67000
1.49888 68072
1.50388 69144
1.50888 70216
1.51388 71288
1.51888 72360
1.52388 73432
1.52888 74504
1.53388 75040
1.53888 76112
1.54388 77184
1.54888 78256
1.55388 79328
1.55888 80400
1.56388 81472
1.56888 82544
1.57388 83616
1.57888 84688
1.58388 85760
1.58888 86296
1.59388 87368
1.59888 88440
1.60388 89512
1.60888 90584
1.61388 91656
1.61888 92728
1.62388 93800
1.62888 94872
1.63388 95944
1.63888 97016
1.64388 97552
1.64888 98624
1.65388 99696
1.65888 100768
1.66388 101840
1.66888 102912
1.67388 103984
1.67888 105056
1.68388 106128
1.68888 107200
1.69388 108272
1.69888 108808
1.70388 109880
1.70888 110952
1.71388 112024
1.71888 113096
1.72388 114168
1.72888 115240
1.73388 116312
1.73888 117384
1.74388 118456
1.74888 119528
1.75388 120064
1.75888 121136
1.76388 122208
1.76888 123280
1.77388 124352
1.77888 125424
1.78388 126496
1.78888 127568
1.79388 128640
1.79888 129712
1.80388 130784
1.80888 131320
1.81388 132392
1.81888 133464
1.82388 134536
1.82888 135608
1.83388 136680
1.83888 137752
1.84388 138824
1.84888 139896
1.85388 140968
1.85888 142040
1.86388 143112
1.86888 143648
1.87388 144720
1.87888 145792
1.88388 146864
1.88888 147936
1.89388 149008
1.89888 150080
1.90388 151152
1.90888 152224
1.91388 153296
1.91888 154368
1.92388 154904
1.92888 155976
1.93388 157048
1.93888 158120
1.94388 159192
1.94888 160264
1.95388 161336
1.95888 162408
1.96388 163480
1.96888 164552
1.97388 165624
1.97888 166160
1.98388 167232
1.98888 168304
1.99388 169376
1.99888 170448
2.00388 171520
2.00888 172592
2.01388 173664
2.01888 174736
2.02388 175808
2.02888 176880
2.03388 177416
2.03888 178488
2.04388 179560
2.04888 180632
2.05388 181704
2.05888 182776
2.06388 183848
2.06888 184920
2.07388 185992
2.07888 187064
2.08388 188136
2.08888 188672
2.09388 189744
2.09888 190816
2.10388 191888
2.10888 192960
2.11388 194032
2.11888 195104
2.12388 196176
2.12888 197248
2.13388 198320
2.13888 199392
2.14388 199928
2.14888 201000
2.15388 202072
2.15888 203144
2.16388 204216
2.16888 205288
2.17388 206360
2.17888 207432
2.18388 208504
2.18888 209576
2.19388 210648
2.19888 211720
2.20388 212256
2.20888 213328
2.21388 214400
2.21888 215472
2.22388 216544
2.22888 217616
2.23388 218688
2.23888 219760
2.24388 220832
2.24888 221904
2.25388 222976
2.25888 223512
2.26388 224584
2.26888 225656
2.27388 226728
2.27888 227800
2.28388 228872
2.28888 229944
2.29388 231016
2.29888 232088
2.30388 233160
2.30888 234232
2.31388 234768
2.31888 235840
2.32388 236912
2.32888 237984
2.33388 239056
2.33888 240128
2.34388 241200
2.34888 242272
2.35388 243344
2.35888 244416
2.36388 245488
2.36888 246024
2.37388 247096
2.37888 248168
2.38388 249240
2.38888 250312
2.39388 251384
2.39888 252456
2.40388 253528
2.40888 254600
2.41388 255672
2.41888 256744
2.42388 257280
2.42888 258352
2.43388 259424
2.43888 260496
2.44388 261568
2.44888 262640
2.45388 263712
2.45888 264784
2.46388 265856
2.46888 266928
2.47388 268000
2.47888 268536
2.48388 269608
2.48888 270680
2.49388 271752
2.49888 272824
2.50388 273896
2.50888 274968
2.51388 276040
2.51888 277112
2.52388 278184
2.52888 279256
2.53388 280328
2.53888 280864
2.54388 281936
2.54888 283008
2.55388 284080
2.55888 285152
2.56388 286224
2.56888 287296
2.57388 288368
2.57888 289440
2.58388 290512
2.58888 291584
2.59388 292120
2.59888 293192
2.60388 294264
2.60888 295336
2.61388 296408
2.61888 297480
2.62388 298552
2.62888 299624
2.63388 300696
2.63888 301768
2.64388 302840
2.64888 303376
2.65388 304448
2.65888 305520
2.66388 306592
2.66888 307664
2.67388 308736
2.67888 309808
2.68388 310880
2.68888 311952
2.69388 313024
2.69888 314096
2.70388 314632
2.70888 315704
2.71388 316776
2.71888 317848
2.72388 318920
2.72888 319992
2.73388 321064
2.73888 322136
2.74388 323208
2.74888 324280
2.75388 325352
2.75888 325888
2.76388 326960
2.76888 328032
2.77388 329104
2.77888 330176
2.78388 331248
2.78888 332320
2.79388 333392
2.79888 334464
2.80388 335536
2.80888 336608
2.81388 337144
2.81888 338216
2.82388 339288
2.82888 340360
2.83388 341432
2.83888 342504
2.84388 343576
2.84888 344648
2.85388 345720
2.85888 346792
2.86388 347864
2.86888 348936
2.87388 349472
2.87888 350544
2.88388 351616
2.88888 352688
2.89388 353760
2.89888 354832
2.90388 355904
2.90888 356976
2.91388 358048
2.91888 359120
2.92388 360192
2.92888 360728
2.93388 361800
2.93888 362872
2.94388 363944
2.94888 365016
2.95388 366088
2.95888 367160
2.96388 368232
2.96888 369304
2.97388 370376
2.97888 371448
2.98388 371984
2.98888 373056
2.99388 374128
2.99888 375200
3.00388 376272
3.00888 377344
3.01388 378416
3.01888 379488
3.02388 380560
3.02888 381632
3.03388 382704
3.03888 383240
3.04388 384312
3.04888 385384
3.05388 386456
3.05888 387528
3.06388 388600
3.06888 389672
3.07388 390744
3.07888 391816
3.08388 392888
3.08888 393960
3.09388 394496
3.09888 395568
3.10388 396640
3.10888 397712
3.11388 398784
3.11888 399856
3.12388 400928
3.12888 402000
3.13388 403072
3.13888 404144
3.14388 405216
3.14888 405752
3.15388 406824
3.15888 407896
3.16388 408968
3.16888 410040
3.17388 411112
3.17888 412184
3.18388 413256
3.18888 414328
3.19388 415400
3.19888 416472
3.20388 417544
3.20888 418080
3.21388 419152
3.21888 420224
3.22388 421296
3.22888 422368
3.23388 423440
3.23888 424512
3.24388 425584
3.24888 426656
3.25388 427728
3.25888 428800
3.26388 429336
3.26888 430408
3.27388 431480
3.27888 432552
3.28388 433624
3.28888 434696
3.29388 435768
3.29888 436840
3.30388 437912
3.30888 438984
3.31388 440056
3.31888 440592
3.32388 441664
3.32888 442736
3.33388 443808
3.33888 444880
3.34388 445952
3.34888 447024
3.35388 448096
3.35888 449168
3.36388 450240
3.36888 451312
3.37388 451848
3.37888 452920
3.38388 453992
3.38888 455064
3.39388 456136
3.39888 457208
3.40388 458280
3.40888 459352
3.41388 460424
3.41888 461496
3.42388 462568
3.42888 463104
3.43388 464176
3.43888 465248
3.44388 466320
3.44888 467392
3.45388 468464
3.45888 469536
3.46388 470608
3.46888 471680
3.47388 472752
3.47888 473824
3.48388 474360
3.48888 475432
3.49388 476504
3.49888 477576
3.50388 478648
3.50888 479720
3.51388 480792
3.51888 481864
3.52388 482936
3.52888 484008
3.53388 485080
3.53888 486152
3.54388 486688
3.54888 487760
3.55388 488832
3.55888 489904
3.56388 490976
3.56888 492048
3.57388 493120
3.57888 494192
3.58388 495264
3.58888 496336
3.59388 497408
3.59888 497944
3.60388 499016
3.60888 500088
3.61388 501160
3.61888 502232
3.62388 503304
3.62888 504376
3.63388 505448
3.63888 506520
3.64388 507592
3.64888 508664
3.65388 509200
3.65888 510272
3.66388 511344
3.66888 512416
3.67388 513488
3.67888 514560
3.68388 515632
3.68888 516704
3.69388 517776
3.69888 518848
3.70388 519920
3.70888 520456
3.71388 521528
3.71888 522600
3.72388 523672
3.72888 524744
3.73388 525816
3.73888 526888
3.74388 527960
3.74888 529032
3.75388 530104
3.75888 531176
3.76388 531712
3.76888 532784
3.77388 533856
3.77888 534928
3.78388 536000
3.78888 537072
3.79388 538144
3.79888 539216
3.80388 540288
3.80888 541360
3.81388 542432
3.81888 542968
3.82388 544040
3.82888 545112
3.83388 546184
3.83888 547256
3.84388 548328
3.84888 549400
3.85388 550472
3.85888 551544
3.86388 552616
3.86888 553688
3.87388 554760
3.87888 555296
3.88388 556368
3.88888 557440
3.89388 558512
